=== 数据记录开始于 2025-12-25 18:59:07 ===
(-1281.00, 0.00)
(763.81, -11515.06)
(381.20, -8557.00)
(187.73, -10137.16)
(-280.90, -8902.81)
(-419.81, -12968.45)
(-126.35, -17837.95)
(-407.99, -38947.74)
(-531.41, -34074.73)
(-894.72, -32922.07)
(-1505.68, -43272.52)
(-1018.90, -47396.57)
(-401.08, -22541.30)
(294.45, -19517.42)
(1191.70, -20348.41)
(400.31, -21549.15)
(-400.76, -14354.91)
(-328.42, -13077.31)
(41.13, -11559.77)
(30.95, -8421.06)
(-218.89, -8914.17)
(-321.19, -9814.61)
(-336.03, -9031.56)
(-80.02, -9111.15)
(43.61, -9176.74)
(184.66, -13543.12)
(324.88, -13623.19)
(125.80, -13008.21)
(669.14, -21664.23)
(730.10, -18419.66)
(571.64, -11549.34)
(622.00, -10784.58)
(738.85, -11275.07)
(651.87, -11599.01)
(420.79, -10035.12)
(568.40, -11492.64)
(480.81, -9531.98)
(362.63, -8814.43)
(379.38, -9833.27)
(255.99, -9271.06)
(229.94, -12835.78)
(468.56, -15301.64)
(670.49, -26008.25)
(827.16, -52294.71)
(-779.19, 203494.80)
(327.53, 29988.93)
(413.72, 18840.05)
(138.66, 17352.28)
(322.21, 11119.03)
(155.82, 17084.05)
(66.62, 40692.86)
(-174.18, 23555.63)
(-95.88, 23781.51)
(-982.33, 69268.80)
(592.14, -35853.89)
(369.39, -17296.39)
(424.52, -17442.71)
(490.70, -18234.01)
(671.20, -18206.93)
(242.30, -14383.85)
(324.99, -12409.24)
(411.78, -14141.93)
(343.59, -28030.71)
(-988.42, -32216.49)
(-646.61, -41451.99)
(-295.79, -44722.67)
(-745.49, -67994.66)
(2141.29, -78928.91)
(-8151.92, 162937.60)
(-3944.47, 78618.03)
(-138.04, 5.77)
(-138.04, 5.77)
(90.17, 84.82)
(101.95, 76.25)
(252.63, 119.48)
(265.10, 108.15)
(-327.03, 32.57)
(-424.03, 16004.10)
(-222.29, 12831.17)
(-541.82, 11927.02)
(-541.82, 11927.02)
(-637.21, 12082.80)
(-476.38, 14099.72)
(-551.46, 11093.61)
(-1211.51, 11051.23)
(-1417.84, 10957.71)
(-833.54, 8990.53)
(-840.21, 9352.07)
(-869.70, 9900.48)
(-980.07, 11197.98)
(-1103.98, 13941.80)
(-1103.12, 17961.09)
(-792.08, 31994.79)
(-214.63, 33263.93)
(-579.28, 36702.96)
(-2368.50, 55923.93)
(-3322.25, 43720.50)
(-3737.72, 33717.38)
(-4404.31, 32224.94)
(-3922.60, 40759.42)
(-3253.38, 44908.68)
(-2686.29, 45669.48)
(-2412.20, 47139.52)
(-2681.43, 51759.96)
(-2892.73, 51492.11)
(-2691.85, 45212.61)
(-2319.56, 38009.89)
(-2140.96, 36444.52)
(-2107.68, 39525.52)
(-2165.12, 44236.60)
(-2127.01, 46864.98)
(-2295.90, 53586.23)
(-2264.34, 55059.32)
(-2150.41, 50466.70)
(-2087.41, 44366.07)
(-2050.42, 40346.11)
(-2224.06, 40835.37)
(-1983.77, 35523.34)
(-11.89, -25.37)
(-13.61, -44.89)
(-1656.06, 26608.04)
(-2.04, -60.53)
(20.22, -7.55)
(16.78, 6.85)
(16.75, -0.18)
(12.74, -12.91)
(35.89, -25.56)
(59.63, -35.19)
(53.28, -29.63)
(28.12, -12.22)
(12.59, -11.70)
(14.75, -5.29)
(16.56, -9.12)
(13.00, -26.09)
(10.50, -35.49)
(10.67, -58.48)
(23.84, -75.24)
(89.21, -82.86)
(92.62, -95.58)
(96.61, -96.50)
(360.30, -125.84)
(401.36, -87.68)
(410.33, -76.80)
(415.54, -83.49)
(407.95, -74.26)
(408.04, -69.74)
(346.48, -82.31)
(-20.82, -76.78)
(-77.67, -70.18)
(-80.29, -59.21)
(-79.92, -57.91)
(-80.81, -58.14)
(-87.31, 36.64)
(-94.81, 41.94)
(34.97, 46.44)
(235.50, 41.95)
(244.62, 44.62)
(246.82, 41.28)
(4.48, 41.89)
(-329.64, 53.23)
(-319.61, 49.09)
(-431.61, 64.30)
(-416.69, 117.48)
(-603.61, 96.76)
(-612.38, 84.85)
(-613.19, 74.93)
(-623.81, 82.25)
(-508.25, 71.80)
(452.07, 17304.74)
(34.87, 16.14)
(87.56, 78.86)
(60.34, 97.29)
(177.86, 86.93)
(219.85, 67.63)
(221.80, 55.54)
(316.54, 56.23)
(570.74, 54.43)
(562.92, 45.92)
(651.43, 50.96)
(715.08, 62.47)
(702.55, 80.25)
(674.09, 72.67)
(674.15, 87.04)
(503.90, 14.24)
(483.03, -16.03)
(488.33, -14.78)
(338.85, -28.23)
(233.57, 15.30)
(233.05, 56.27)
(227.08, 79.92)
(226.00, 26.90)
(235.03, 41.61)
(22.78, 42.70)
(32.68, 105.42)
(37.56, 100.81)
(188.98, 26476.83)
(33.42, -16.96)
(-4.14, -7.58)
(-1.68, -27.76)
(-10.34, -48.15)
(176.48, 18664.40)
(121.84, -68.25)
(143.20, -24.27)
(145.86, 24.29)
(158.76, 13.49)
(161.45, 18.46)
(54.97, 29141.84)
(79.45, -11.53)
(56.18, 44.64)
(29.68, 68.29)
(0.63, 71.35)
(1.94, 41.71)
(-16.55, 51.95)
(-11.77, 53.91)
(63.58, -23.37)
(60.02, 3.06)
(46.91, -16.18)
(37.51, 16.98)
(66.75, 18.89)
(97.67, -54.40)
(93.19, -162.24)
(-14.92, -111.02)
(-70.28, 74.36)
(-79.79, 110.21)
(-76.11, 29.58)
(-41.74, 2.54)
(-28.03, 5.33)
(-178.33, 15.53)
(-176.26, 18.18)
(48.48, 10978.33)
(145.38, -149.77)
(149.03, -7.88)
(149.87, 10.66)
(251.66, 33.39)
(288.55, 30.60)
(543.50, 42.74)
(556.92, 78.95)
(553.02, 97.01)
(709.36, 53.46)
(707.05, 34.93)
(764.24, 28.32)
(773.68, 39.20)
(65.10, 42.05)
