=== 数据记录开始于 2025-12-29 15:53:59 ===
(-12.47, 149.16)
(-22.43, 143.07)
(-25.24, 175.41)
(-38.04, 144.78)
(7.78, 147.38)
(30.58, 164.57)
(33.02, 189.53)
(23.91, 221.83)
(12.64, 221.45)
(168.55, 263.52)
(-66.70, 192.49)
(-63.90, 182.81)
(-76.04, 190.44)
(-71.28, 206.07)
(-60.79, 204.81)
(-62.69, 206.55)
(0.83, 209.78)
(7.49, 217.42)
(13.62, 219.39)
(14.25, 219.55)
(12.41, 219.37)
(12.80, 216.70)
(14.84, 209.24)
(16.62, 206.43)
(20.18, 206.92)
(20.47, 208.51)
(19.60, 211.88)
(17.09, 211.57)
(17.28, 213.39)
(16.95, 218.08)
(19.79, 220.12)
(19.79, 219.33)
(17.52, 217.00)
(13.88, 213.46)
(14.23, 215.55)
(17.88, 218.71)
(17.96, 217.60)
(15.26, 207.37)
(15.15, 205.95)
(11.85, 208.23)
(7.20, 213.18)
(8.07, 215.90)
(6.17, 219.98)
(5.58, 223.41)
(4.03, 225.05)
(2.62, 224.75)
(1.14, 221.92)
(7.56, 217.97)
(9.01, 211.18)
(9.70, 203.05)
(15.59, 213.23)
(13.27, 209.18)
(12.07, 197.96)
(20.99, 192.30)
(20.14, 187.93)
(11.22, 185.99)
(13.79, 203.56)
(12.50, 209.82)
(11.70, 198.00)
(12.08, 194.25)
(10.19, 196.21)
(8.82, 195.29)
(6.73, 192.59)
(7.05, 188.09)
(7.38, 185.61)
(1.63, 190.28)
(-9.37, 194.91)
(-5.57, 200.79)
(319.97, 152.45)
(346.39, 137.08)
(350.60, 135.68)
(357.22, 137.89)
(-9.19, 136.61)
(-20.18, 142.19)
(-17.82, 126.14)
(-17.52, 124.67)
(70.51, 41.53)
(115.62, -26.71)
(111.27, -33.27)
(259.68, -19.19)
(512.82, 98.28)
(509.96, 105.44)
(521.95, 111.67)
(527.44, 129.81)
(362.87, 134.30)
(-343.68, 180.29)
(-375.24, 176.59)
(-393.71, 180.07)
(83.67, 190.79)
(132.33, 198.89)
(106.44, 177.73)
(84.31, 164.27)
(31.61, 165.78)
(17.06, 171.95)
(8.32, 171.45)
(0.16, 175.18)
(-3.75, 171.32)
(-2.78, 170.67)
(-7.24, 174.92)
(-5.50, 176.35)
(56.58, 169.23)
(472.91, 139.24)
(485.01, 122.87)
(494.09, 119.10)
(496.66, 131.57)
(58.81, 161.71)
(46.05, 175.75)
(29.17, 177.26)
(-28.57, 153.04)
(-28.12, 88.46)
(-15.84, 136.46)
(-14.08, 163.27)
(18.12, 146.47)
(1.47, 107.34)
(-1.35, 153.27)
(-13.99, 223.26)
(-28.69, 228.07)
(-12.02, 205.64)
(-8.27, 220.44)
(-5.68, 222.61)
(20.67, 201.11)
(33.20, 180.86)
(32.60, 181.40)
(24.75, 179.35)
(25.18, 176.78)
(25.18, 175.59)
(20.93, 175.76)
(23.49, 159.39)
(10.99, 161.24)
(508.52, 105.49)
(523.45, 72.01)
(512.74, 78.48)
(19.56, 107.82)
(-34.72, 130.00)
(-28.67, 126.27)
(-17.98, 127.88)
(5.30, 143.79)
(20.53, 148.07)
(29.31, 160.07)
(33.18, 170.74)
(33.73, 170.61)
(35.79, 163.17)
(38.45, 159.70)
(41.40, 152.72)
(40.72, 146.66)
(39.02, 141.88)
(-146.70, 112.55)
(-149.80, 99.28)
(-147.59, 104.56)
(26.21, -154.49)
(49.37, -165.61)
(557.05, -130.81)
(602.26, -142.11)
(611.25, -136.76)
(-4206.69, 12873.60)
(486.13, 105.55)
(488.25, 181.89)
(493.31, 156.00)
(-116.14, 184.86)
(-128.47, 171.36)
(-128.39, 132.37)
(-466.95, 1.53)
(-474.34, -12.73)
(-462.62, -15.56)
(-57.79, -38.98)
(-56.36, -45.70)
(-1.69, 7.31)
(25.13, 90.25)
(26.66, 160.98)
(23.08, 185.71)
(-4250.12, 13148.85)
(-4301.55, 13279.55)
(-4318.02, 13306.39)
(-4261.31, 13120.73)
(-4309.20, 13245.73)
(-126.30, -59.82)
(-148.20, 79.44)
(-4291.93, 13185.03)
(-95.28, 115.06)
(-39.55, 176.68)
(-40.25, 216.16)
(-38.20, 238.53)
(-29.84, 202.15)
(-30.43, 194.15)
(-32.14, 196.54)
(-33.76, 199.24)
(-312.13, 111.17)
(2.74, 215.46)
(5.65, 222.59)
(7.22, 226.99)
(0.86, 229.26)
(-2.92, 229.10)
(-2.39, 211.89)
(0.72, 198.74)
(1.87, 190.45)
(3.04, 189.46)
(-41.73, 181.11)
(-318.03, 145.27)
(-321.95, 143.71)
(-51.86, 163.04)
(21.10, 188.61)
(25.58, 193.00)
(21.50, 193.13)
(11.59, 186.77)
(3.30, 185.37)
(2.24, 186.84)
(2.44, 187.69)
(1.13, 183.16)
(-5.25, 185.51)
(-11.43, 179.21)
(-12.67, 180.50)
(-12.05, 178.66)
(-12.40, 181.64)
(-10.74, 184.48)
(-9.27, 189.55)
(-5.30, 190.20)
(-4.85, 191.27)
(-1.15, 192.47)
(-4.21, 194.32)
(-8.98, 193.11)
(-11.15, 189.45)
(-11.29, 184.04)
(-11.71, 185.15)
(-18.08, 199.81)
(-20.54, 213.02)
(-4.45, 191.87)
(4.28, 185.92)
(5.29, 185.12)
(6.27, 186.15)
(5.39, 186.29)
(-247.44, 159.26)
(-260.00, 151.38)
(-260.92, 147.80)
(-20.17, 153.81)
(-11.25, 161.55)
(-5.80, 169.43)
(-3.05, 167.87)
(-5.84, 169.47)
(-4.22, 165.59)
(-0.90, 162.49)
(2.66, 162.12)
(4.39, 162.08)
(4.93, 161.10)
(4.05, 161.29)
(5.14, 161.42)
(9.57, 160.42)
(9.93, 161.69)
(10.02, 161.62)
(12.02, 160.97)
(12.46, 163.55)
(-220.13, 152.54)
(-255.11, 138.03)
(-254.22, 138.12)
(46.84, 154.10)
(54.58, 157.19)
(55.87, 161.22)
(56.61, 163.36)
(58.46, 162.67)
(60.39, 164.98)
(136.40, 146.68)
(143.39, 137.29)
(190.43, 144.00)
(-10.99, 127.69)
(-20.17, 119.71)
(-29.10, 113.13)
(-29.32, 110.83)
(-48.43, 91.60)
(-4214.86, 12943.32)
(-60.35, 144.78)
(-94.62, 54.14)
(-52.16, 140.33)
(-4236.94, 13004.49)
(-4260.91, 13033.69)
(-4272.20, 13059.68)
(-4273.33, 13069.11)
(-33.65, -40.58)
(-36.16, 37.54)
(-46.61, 91.66)
(4.87, 34.99)
(19.14, 115.16)
(24.99, 161.72)
(25.34, 200.99)
(20.96, 207.02)
(19.51, 211.09)
