=== 数据记录开始于 2025-12-26 20:24:54 ===
(-1281.00, 0.00)
(205.18, -14.57)
(62.45, 150.18)
(63.71, 151.87)
(61.63, 142.23)
(45.31, 77.38)
(45.96, 81.03)
(224.25, 89.97)
(225.11, 95.73)
(226.42, 110.05)
(214.84, 124.42)
(146.10, 137.85)
(146.75, 136.23)
(138.64, 131.37)
(-43.72, 3.38)
(-42.20, 6.35)
(-42.02, 8.47)
(87.13, 13.54)
(224.45, 9.48)
(221.06, 19.17)
(215.42, 35.86)
(203.53, 82.01)
(202.60, 106.67)
(303.83, 114.84)
(343.35, 106.69)
(337.65, 120.58)
(313.87, 134.53)
(446.08, 100.24)
(452.95, 90.13)
(465.72, 75.38)
(-174.91, 75.50)
(-138.52, 61.82)
(-109.06, 71.76)
(-92.61, 91.16)
(-82.14, 97.53)
(341.54, 114.63)
(342.36, 122.37)
(324.21, 129.94)
(303.36, 137.44)
(-197.43, 106.08)
(-194.07, 101.26)
(-399.36, 114.42)
(-540.51, 117.30)
(-536.22, 144.59)
(-803.47, 108.13)
(-797.80, 115.75)
(-797.02, 129.87)
(-739.22, 73.23)
(-739.49, 48.47)
(-95.08, 41.12)
(-97.63, 25.09)
(-91.69, 20.88)
(82.87, 23.40)
(149.10, 28.01)
(148.64, 38.22)
(374.22, 30.72)
(529.87, 2.66)
(526.75, -0.83)
(722.45, 27.55)
(736.21, 32.04)
(737.53, 34.11)
(738.63, 37.11)
(425.63, 52.71)
(-43.69, 66.57)
(-43.15, 73.44)
(-40.49, 65.21)
(-39.49, 59.98)
(55.25, 43.38)
(78.64, 29.23)
(79.33, 30.39)
(76.77, 34.97)
(-51.08, 2.28)
(-74.79, -46.97)
(-76.02, -45.15)
(-74.90, -41.36)
(-71.55, -44.37)
(-73.27, -31.27)
(-60.09, 12.40)
(-36.89, 46.92)
(-40.69, 76.88)
(-45.30, 86.28)
(-43.05, 82.71)
(-40.65, 115.48)
(-42.64, 114.59)
(-42.33, 112.77)
(-40.14, 119.15)
(162.49, 74.98)
(168.93, 55.88)
(172.02, 57.19)
(129.55, 60.17)
(-450.31, 61.34)
(-439.89, 61.35)
(-435.00, 62.49)
(-434.58, 65.05)
(-435.55, 67.27)
(-46.11, -125.77)
(-24.96, -137.54)
(-21.25, -132.88)
(-20.55, -130.31)
(-21.39, -48.44)
(-24.11, -41.87)
(-26.03, -38.77)
(-25.27, -36.35)
(-24.45, -35.56)
(-25.51, -35.79)
(0.28, 44.30)
(-4.18, 84.40)
(-8.29, 84.49)
(-10.19, 86.09)
(-11.36, 85.83)
(-10.10, 85.46)
(2.32, 83.87)
(184.76, 60.30)
(188.34, 56.76)
(325.88, 60.51)
(545.45, 47.29)
(535.72, 54.94)
(529.75, 54.05)
(115.55, 57.68)
(63.62, 61.55)
(64.59, 66.80)
(782.81, 22.99)
(772.64, 19.99)
(766.85, 36.79)
(758.39, 45.02)
(756.06, 44.84)
(156.48, 63.80)
(144.88, 61.84)
