=== 数据记录开始于 2025-12-31 14:11:04 ===
(18.55, 152.47)
(23.05, 165.66)
(31.64, 170.22)
(42.37, 158.57)
(41.57, 152.93)
(46.47, 154.09)
(44.07, 138.95)
(36.33, 138.23)
(24.91, 126.57)
(14.95, 116.19)
(35.38, 132.74)
(50.90, 151.38)
(57.17, 158.74)
(44.45, 176.70)
(49.75, 180.49)
(63.10, 171.13)
(62.56, 167.92)
(61.42, 168.98)
(49.98, 161.58)
(55.02, 163.92)
(57.64, 163.98)
(59.32, 162.23)
(60.81, 161.13)
(60.70, 162.23)
(62.33, 165.56)
(63.43, 165.32)
(62.69, 164.27)
(62.81, 163.75)
(63.60, 161.26)
(62.37, 157.10)
(60.86, 159.79)
(61.22, 161.10)
(61.30, 161.31)
(61.11, 161.89)
(62.64, 165.73)
(62.62, 164.55)
(63.05, 162.65)
(63.49, 158.49)
(62.96, 153.98)
(47.98, 146.70)
(569.21, 947.66)
(30.17, 153.19)
(40.53, 156.45)
(43.03, 153.27)
(46.93, 154.19)
(49.57, 156.27)
(50.88, 153.62)
(50.88, 153.88)
(-5.91, 152.33)
(42.57, 150.71)
(-2.09, 150.25)
(-32.81, 155.57)
(-34.57, 167.33)
(-8.55, 180.79)
(18.17, 187.77)
(-2.22, 190.50)
(-14.54, 190.95)
(-5.47, 195.61)
(36.82, 182.69)
(6.10, 183.53)
(-9.62, 183.85)
(-5.67, 187.00)
(-2.61, 189.75)
(-3.21, 191.26)
(-4.33, 190.79)
(-3.68, 190.00)
(-5.51, 190.03)
(-7.51, 187.77)
(-8.08, 187.72)
(-7.94, 188.54)
(-8.47, 191.44)
(-9.59, 193.18)
(-10.50, 192.43)
(-12.39, 192.16)
(-14.41, 192.69)
(-20.48, 194.75)
(-19.07, 199.38)
(-16.91, 196.53)
(-16.57, 189.34)
(-12.79, 182.26)
(-8.95, 183.29)
(-8.13, 176.19)
(-4.30, 175.06)
(2.58, 180.67)
(-1.68, 166.23)
(0.05, 164.87)
(-0.57, 163.85)
(-1.38, 164.34)
(0.53, 175.39)
(2.76, 180.87)
(1.23, 182.75)
(2.12, 185.71)
(5.73, 187.00)
(2.94, 185.16)
(1.49, 183.47)
(1.97, 186.30)
(0.54, 185.72)
(-1.00, 184.43)
(1.95, 186.27)
(4.50, 187.45)
(3.04, 184.76)
(8.97, 186.74)
(15.17, 187.97)
(13.75, 185.37)
(14.06, 183.26)
(15.41, 185.47)
(15.41, 183.38)
(15.00, 181.87)
(16.87, 182.06)
(-5376.45, 36084.61)
(-5495.04, 37060.48)
(-5589.46, 37060.63)
(-5719.15, 38447.26)
(-26.27, 30.63)
(-139.03, 162.99)
(-144.05, 123.66)
(-116.81, 114.68)
(-104.63, 95.56)
(104.46, 170.88)
(126.02, 223.81)
(133.00, 226.81)
(95.30, 208.80)
(-0.69, 204.46)
(-4.10, 184.64)
(7.66, 98.55)
(-3360.90, 24197.89)
(43.25, 116.90)
(-4345.23, 30462.90)
(44.86, 159.37)
(-4413.78, 30516.90)
(48.82, 58.82)
(-4.02, 119.43)
(-1.60, 125.45)
(31.65, 113.65)
(28.90, 110.37)
(43.61, 110.81)
(-3144.93, 21868.05)
(-3051.30, 21694.01)
(-3090.54, 21483.20)
(-51.89, -49.93)
(7.22, 81.11)
(15.04, 121.89)
(-10.52, 141.09)
(-10.81, 124.03)
(-1.89, 112.27)
(-2.00, 117.79)
(-0.45, 102.61)
(8.18, 99.86)
(3.42, 108.06)
(-2.51, 109.44)
(-9.64, 109.85)
(-15.11, 125.77)
(-14.47, 143.60)
(-17.72, 135.18)
(-11.40, 139.97)
(-10.04, 156.06)
(-4.77, 160.05)
(2.95, 161.35)
(11.42, 164.61)
(10.60, 180.51)
(11.09, 176.20)
(12.04, 171.35)
(15.58, 181.29)
(11.63, 180.46)
(5.16, 182.19)
(13.33, 215.33)
(10.42, 212.13)
(-5.18, 210.45)
(-23.53, 212.93)
(-23.18, 213.12)
