=== 数据记录开始于 2025-12-25 18:44:49 ===
(-83.28, 2.64)
(-64.38, -60.90)
(-62.00, -109.12)
(2.39, -60.52)
(44.24, -53.28)
(44.41, -38.07)
(41.63, -37.10)
(40.48, -40.68)
(38.88, -42.82)
(46.49, -36.35)
(62.07, -35.49)
(62.62, -34.43)
(60.66, -24.76)
(62.29, -25.56)
(62.11, -27.88)
(57.20, -32.88)
(51.74, -40.61)
(52.85, -41.90)
(53.02, -36.42)
(47.93, -30.59)
(30.47, -30.57)
(28.40, -30.55)
(12.69, -17.70)
(19.20, -46.90)
(22.43, -47.37)
(22.77, -46.91)
(22.64, -46.70)
(22.93, -47.25)
(21.32, -50.44)
(32.31, -38.69)
(45.52, -26.56)
(46.56, -35.23)
(46.52, -41.89)
(49.07, -40.48)
(50.33, -40.83)
(45.61, -17.29)
(47.30, -14.22)
(41.54, -7.86)
(5.11, -10.14)
(5.35, -0.04)
(2.87, -1.13)
(33.10, 12.31)
(47.75, 36.04)
(62.88, 31.32)
(92.83, 35.09)
(94.88, 39.73)
(95.10, 43.08)
(94.29, 39.70)
(83.46, 41.45)
(75.20, 45.90)
(-1113.89, 8365.73)
(16.51, -0.04)
(-3.60, -10.01)
(-1140.61, 8513.99)
(-35.28, -40.29)
(-97.06, -47.15)
(-105.30, -19.32)
(-107.16, -14.75)
(-58.28, -41.45)
(2.02, -53.97)
(7.06, -58.04)
(-1249.70, 8832.67)
(-1155.37, 8089.45)
(451.70, -247.35)
(427.35, -325.70)
(463.85, -309.53)
(38.08, -97.48)
(26.33, -87.29)
(10.62, -107.10)
(3.73, -104.86)
(-27.71, -129.64)
(59.12, -102.74)
(63.11, -94.19)
(61.46, -88.41)
(52.26, -87.23)
(-1273.52, 8296.11)
(-18.55, -130.85)
(-0.01, -118.45)
(0.62, -111.07)
(316.70, -197.71)
(374.65, -257.29)
(367.34, -334.53)
(371.52, -232.08)
(71.60, -186.73)
(-31.67, -184.65)
(-22.34, -181.52)
(-12.20, -195.72)
(211.28, -207.13)
(224.59, -206.30)
(30.12, -34.77)
(-46.18, 22.86)
(-2.80, 2.75)
(-70.32, 7.84)
(-106.45, 81.98)
(-1249.90, 7913.86)
(17.72, 94.38)
(-733.37, -55.90)
(-732.76, -63.62)
(-726.92, -53.71)
(-19.08, 55.41)
(-1.80, 55.08)
(-5.81, 58.92)
(-7.70, 64.44)
(-13.47, 80.15)
(-10.46, 87.72)
(-8.04, 88.71)
(-5.84, 86.13)
(-1229.22, 7940.34)
(-1272.49, 8043.16)
(-254.59, -240.39)
(-215.90, -246.36)
(-1307.43, 8113.90)
(-1333.26, 8153.64)
(-1328.47, 8105.85)
(-1322.12, 8057.65)
(-1139.85, 7400.89)
(-1097.50, 7363.14)
(335.07, -122.21)
(35.53, 30.16)
(24.97, 50.66)
(-58.65, 52.73)
(0.36, 35.99)
(-203.37, 46.92)
(-108.05, 45.42)
(-186.87, 28.42)
(-240.13, 12.29)
(-205.53, -25.65)
(-159.04, -45.08)
