=== 数据记录开始于 2026-01-05 16:26:18 ===
13.762,True,105.09,-112.09
13.848,True,105.66,-111.72
13.957,True,104.61,-113.57
14.052,True,103.35,-113.24
14.154,True,101.15,-107.93
14.252,True,104.23,-97.57
14.351,True,107.54,-93.00
14.454,True,107.98,-92.12
14.555,True,107.59,-91.17
14.658,True,100.44,-93.14
14.759,True,98.31,-93.69
14.854,True,97.67,-92.43
14.952,True,95.82,-92.32
15.047,True,92.59,-92.92
15.153,True,212.88,34.32
15.248,True,211.24,42.65
15.359,True,214.28,33.03
15.457,True,215.10,32.57
15.557,True,215.60,34.10
15.658,True,217.41,32.64
15.754,True,217.61,31.35
15.859,True,165.42,55.76
15.959,True,156.21,53.98
16.054,True,136.51,51.97
16.154,True,130.31,50.79
16.253,True,122.11,47.73
16.355,True,110.49,45.01
16.453,True,110.56,45.93
16.549,True,112.66,46.77
16.659,True,114.12,46.92
16.758,True,111.72,43.54
16.855,True,109.01,39.78
16.953,True,109.05,38.50
17.062,True,109.48,37.04
17.148,True,109.34,37.04
17.249,True,107.99,36.43
17.358,True,108.85,35.48
17.449,True,111.59,39.41
17.558,True,121.73,41.13
17.654,True,123.07,43.95
17.749,True,118.43,47.20
17.851,True,115.11,46.39
17.952,True,107.52,41.95
18.051,True,105.84,39.12
18.158,True,107.47,39.82
18.254,True,106.69,39.10
18.355,True,118.40,36.30
18.450,True,122.47,34.75
18.557,True,114.42,34.41
18.654,True,109.97,29.27
18.757,True,112.02,31.45
18.851,True,113.04,29.59
18.956,True,121.46,30.22
19.053,True,129.61,30.33
19.149,True,128.12,22.04
19.257,True,121.97,17.92
19.353,True,119.51,18.39
19.448,True,115.60,29.22
19.558,True,113.74,34.38
19.652,True,113.96,34.53
19.758,True,114.47,34.58
19.854,True,115.58,30.47
19.953,True,117.72,26.72
20.053,True,118.27,21.16
20.160,True,-101.49,59.97
20.248,True,-105.28,63.43
20.355,True,-108.76,60.37
20.459,True,-169.27,-107.89
20.555,True,230.67,-78.36
20.650,True,382.89,-25.08
20.749,True,-3092.56,54606.41
20.849,True,490.22,50.05
20.949,True,481.76,54.82
21.059,True,-3150.93,54479.20
21.149,True,484.84,58.09
21.248,True,486.35,77.15
21.356,True,-3796.14,64665.66
21.454,True,460.63,69.95
21.553,True,439.62,70.43
21.649,False,428.45,80.64
21.749,False,420.93,67.58
21.858,False,417.04,62.85
21.960,True,126.86,73.05
22.056,True,75.23,78.82
22.159,True,86.83,79.30
22.258,True,97.84,71.52
