=== 数据记录开始于 2026-01-05 18:41:33 ===
27.060,True,104.19,-90.88
27.162,True,109.53,-122.21
27.263,True,111.64,-133.69
27.367,True,109.61,-133.45
27.464,True,107.17,-133.76
27.558,True,107.92,-130.00
27.657,True,104.05,-130.06
27.772,True,96.94,-140.13
27.864,True,90.59,-142.88
27.968,True,-110.29,-204.53
28.057,True,-121.92,-230.51
28.160,True,120.16,-105.31
28.258,True,121.30,-106.20
28.364,True,114.21,-115.05
28.459,True,110.23,-118.14
28.564,True,106.06,-120.49
28.669,True,102.38,-121.71
28.770,True,101.76,-120.86
28.864,True,100.33,-122.27
28.958,True,99.65,-118.85
29.062,True,108.79,-111.60
29.166,True,109.60,-113.39
29.261,True,111.41,-110.69
29.361,True,106.44,-113.13
29.463,True,103.36,-116.13
29.560,True,108.73,-104.76
29.664,True,108.46,-105.55
29.762,True,90.20,-125.88
29.864,True,91.73,-124.83
29.963,True,93.37,-121.51
30.062,True,94.77,-119.49
30.164,True,95.12,-123.69
30.261,True,94.81,-128.44
30.364,True,95.07,-132.11
30.459,True,94.01,-138.84
30.570,True,95.03,-139.42
30.661,True,94.86,-138.96
30.760,True,96.92,-137.64
30.865,True,94.39,-140.42
30.959,True,90.72,-141.47
31.067,True,91.17,-138.94
31.164,True,88.40,-137.07
31.262,True,87.39,-136.90
31.365,True,86.76,-136.71
31.461,True,88.16,-135.03
31.559,True,89.78,-135.52
31.660,True,89.91,-136.11
31.762,True,90.21,-135.48
31.864,True,89.03,-134.45
31.962,True,87.04,-132.98
32.069,True,86.48,-131.13
32.168,True,86.46,-130.90
32.267,True,85.37,-131.31
32.368,True,83.76,-128.86
32.460,True,85.06,-129.09
32.563,True,85.29,-128.87
32.664,True,85.30,-128.09
32.769,True,85.60,-128.36
32.863,True,85.27,-127.97
32.959,True,85.14,-128.58
33.069,True,85.57,-128.04
33.158,True,85.95,-128.72
33.262,True,86.24,-132.53
33.360,True,85.99,-135.20
33.458,True,86.53,-136.85
33.566,True,85.33,-135.72
33.664,True,81.92,-131.33
33.761,True,78.99,-127.24
33.865,True,78.26,-129.19
33.963,True,77.02,-131.65
34.068,True,76.24,-134.64
34.160,True,77.60,-137.31
34.269,True,77.23,-138.70
34.368,True,79.57,-140.42
34.463,True,83.13,-142.58
34.564,True,84.61,-143.60
34.669,True,86.19,-141.67
34.757,True,85.78,-138.25
34.856,True,84.54,-135.26
34.957,True,83.25,-135.45
35.065,True,80.91,-135.98
35.163,True,46.67,-108.44
35.270,True,64.88,-91.97
35.358,True,68.76,-83.70
35.464,True,50.01,-111.37
35.566,True,68.57,-128.16
35.673,True,76.75,-132.40
35.763,True,93.24,-139.19
35.865,True,99.40,-142.31
35.963,True,102.13,-141.46
36.064,True,103.02,-140.18
36.169,True,104.21,-144.25
36.263,True,103.29,-145.45
36.362,True,102.80,-145.34
36.464,True,101.60,-145.21
36.564,True,102.87,-143.48
36.665,True,101.69,-143.01
36.758,True,98.72,-143.22
36.862,True,98.71,-141.09
36.966,True,101.19,-141.46
37.059,True,99.64,-136.77
37.160,True,99.57,-135.14
37.265,True,99.43,-135.84
37.357,True,99.01,-138.47
37.460,True,105.24,-137.98
37.558,True,112.39,-131.86
37.665,True,116.81,-135.54
37.762,True,116.39,-138.67
37.870,True,115.08,-145.12
37.967,True,114.73,-146.53
38.063,True,113.70,-144.16
38.169,True,112.58,-140.61
38.259,True,112.50,-136.43
38.369,True,111.65,-132.75
38.456,True,112.58,-128.78
38.561,True,116.87,-131.29
38.657,True,120.01,-135.25
38.756,True,121.06,-135.28
38.863,True,121.65,-135.52
38.967,True,101.77,-129.47
39.058,True,114.92,-135.19
39.165,True,116.15,-137.98
39.257,True,117.02,-137.40
39.363,True,117.50,-136.47
39.464,True,117.46,-135.72
39.567,True,102.58,-129.23
39.656,True,117.47,-135.99
39.769,True,122.98,-136.39
39.863,True,121.57,-137.08
39.960,True,119.05,-138.06
40.066,True,118.81,-138.26
40.164,True,118.69,-139.24
40.264,True,106.41,-139.53
40.358,True,102.86,-141.08
40.461,True,103.72,-139.01
40.558,True,100.94,-137.76
40.665,True,100.18,-136.66
40.767,True,98.52,-137.69
40.858,True,94.93,-138.84
40.957,True,94.04,-141.93
41.065,True,98.53,-144.67
41.168,True,100.15,-143.91
41.264,True,99.80,-145.21
41.364,True,96.07,-143.81
41.458,True,83.09,-143.03
41.566,True,81.45,-140.11
41.661,True,86.45,-141.17
41.765,True,90.46,-155.04
41.863,True,93.04,-155.37
41.962,True,94.85,-156.14
42.072,True,96.24,-151.67
42.164,True,97.65,-142.88
42.263,True,97.86,-140.81
42.358,True,96.28,-139.75
42.457,True,96.42,-136.82
42.568,True,98.47,-135.80
42.668,True,93.89,-133.27
42.759,True,89.26,-133.45
42.867,True,87.80,-135.77
42.960,True,87.39,-135.97
43.056,True,95.68,-140.14
43.160,True,98.28,-138.57
43.271,True,99.08,-137.27
43.365,True,98.33,-134.69
43.460,True,96.77,-131.07
43.567,True,97.41,-125.26
43.661,True,99.35,-123.80
43.758,True,100.97,-123.23
43.858,True,102.06,-124.15
43.960,True,105.10,-125.11
44.068,True,105.36,-129.08
44.160,True,104.34,-131.54
44.270,True,104.33,-137.41
44.368,True,105.59,-139.62
44.460,True,108.40,-138.93
44.561,True,110.56,-135.99
44.667,True,110.23,-134.77
44.762,True,110.23,-134.44
44.863,True,110.38,-138.24
44.963,True,109.54,-141.75
45.069,True,106.25,-143.21
45.163,True,105.80,-144.55
45.257,True,107.55,-143.41
45.363,True,108.47,-149.51
45.460,True,106.06,-146.34
45.561,True,107.14,-143.90
45.663,True,109.04,-144.46
45.758,True,293.53,-132.85
45.870,True,331.82,-139.46
45.964,True,333.14,-144.20
46.057,True,202.99,-137.94
46.163,True,99.62,-119.57
46.259,True,52.57,-108.52
46.369,True,48.75,-105.53
