=== 数据记录开始于 2025-12-31 16:47:45 ===
(114.64, -109.25)
(111.89, -116.12)
(113.53, -88.98)
(112.39, -92.90)
(109.72, -101.31)
(114.40, -102.58)
(115.07, -100.26)
(114.49, -80.02)
(115.19, -78.01)
(117.56, -80.08)
(121.63, -80.56)
(123.19, -84.51)
(124.38, -76.96)
(124.05, -77.51)
(124.79, -85.87)
(124.97, -92.06)
(127.99, -98.15)
(134.50, -98.51)
(143.66, -93.86)
(145.46, -87.46)
(146.39, -85.10)
(142.63, -84.86)
(135.67, -84.34)
(133.13, -75.49)
(131.85, -78.55)
(132.35, -80.70)
(132.87, -83.91)
(133.56, -87.42)
(135.71, -83.91)
(134.46, -76.02)
(133.19, -65.88)
(128.78, -62.93)
(128.57, -60.15)
(130.29, -59.49)
(131.86, -60.37)
(132.88, -57.94)
(135.39, -56.02)
(137.64, -59.91)
(136.07, -64.24)
(136.17, -66.34)
(137.65, -52.89)
(140.88, -47.60)
(140.52, -54.36)
(144.54, -53.77)
(149.73, -55.34)
(155.55, -48.90)
(153.19, -63.85)
(154.10, -64.28)
(153.79, -66.12)
(152.87, -61.60)
(155.68, -58.42)
(155.48, -65.01)
(155.02, -70.42)
(153.16, -71.28)
(144.53, -68.38)
(138.53, -72.16)
(141.44, -73.98)
(144.00, -74.50)
(138.64, -80.87)
(137.64, -79.36)
(131.69, -79.30)
(123.45, -73.10)
(116.53, -79.90)
(114.36, -79.46)
(105.55, -76.83)
(100.69, -74.70)
(97.82, -70.77)
(96.47, -50.92)
(97.60, -48.44)
(98.38, -44.49)
(99.98, -45.94)
(101.59, -38.05)
(105.57, -43.21)
(107.65, -46.08)
(108.93, -50.16)
(103.57, -68.90)
(104.66, -70.15)
(108.56, -69.77)
(111.27, -68.14)
(114.51, -68.60)
(118.63, -67.05)
(122.62, -63.67)
(125.45, -61.79)
(129.46, -59.15)
(137.31, -50.34)
(136.61, -54.41)
(133.67, -57.15)
(136.13, -55.53)
(136.92, -45.10)
(134.39, -47.28)
(133.10, -44.03)
(133.48, -45.52)
(132.67, -45.60)
(127.83, -42.60)
