=== 数据记录开始于 2025-12-31 16:46:26 ===
(-8.31, 4.06)
(-7.42, -3.08)
(-7.66, 0.85)
(-9.90, 4.25)
(-9.38, 0.58)
(-8.90, 2.08)
(-8.21, 3.70)
(-8.16, 7.07)
(-5.57, -0.29)
(-4.12, 1.57)
(-3.39, -0.21)
(1.33, 4.66)
(2.44, 11.59)
(3.99, -30.90)
(3.22, -29.91)
(5.71, -30.93)
(8.39, -27.78)
(22.06, -27.91)
(29.35, -29.14)
(29.26, -29.37)
(27.82, -23.88)
(24.43, -19.09)
(16.82, -15.18)
(18.36, -13.96)
(21.76, -16.12)
(27.62, -12.92)
(26.68, -14.51)
(26.84, -12.89)
(26.86, -12.51)
(27.33, -26.03)
(21.44, -24.04)
(20.65, -23.26)
(18.41, -30.33)
(18.48, -33.05)
(21.58, -38.55)
(23.45, -47.04)
(47.43, -80.86)
(27.77, -14.84)
(28.25, -14.97)
(29.80, -27.70)
(24.25, -35.71)
(24.41, -49.15)
(26.11, -50.35)
(28.40, -57.46)
(33.09, -60.28)
(35.79, -61.71)
(35.83, -57.10)
(35.77, -49.35)
(36.27, -37.99)
(38.01, -45.27)
(39.07, -48.58)
(42.02, -29.31)
(51.63, -23.73)
(52.21, -23.28)
(55.39, -31.57)
(58.25, -26.05)
(62.36, -23.65)
(58.25, -14.54)
(53.68, -17.64)
(51.79, -30.76)
(53.29, -98.09)
(51.87, -83.28)
(46.51, -67.72)
(43.21, -72.65)
(43.01, -78.32)
(46.71, -74.55)
(59.78, 69.89)
(60.62, 81.95)
(35.57, -49.50)
(18.35, -66.78)
(10.61, -81.16)
(11.33, -78.38)
(11.35, -72.76)
(97.95, -30.51)
(108.72, -15.42)
(111.55, -13.86)
(63.76, -13.19)
(6.93, -22.81)
(1.49, -6.64)
(20.17, 112.23)
(-257.75, 124.29)
(-275.39, 136.33)
(-401.14, 139.70)
(-114.38, 182.27)
(-2.57, 90.09)
(-9.49, 47.28)
(-10.44, 32.41)
(88.77, -100.13)
(98.04, -102.02)
(95.32, -109.84)
(92.68, -103.58)
(-107.10, -81.88)
(-115.95, -84.93)
(55.74, -130.52)
(115.11, -72.89)
(59.02, 55.73)
(93.85, -80.20)
(-155.89, 37.99)
(-156.24, 56.43)
(-154.38, 53.22)
(-118.02, 46.86)
(163.42, -17.01)
(175.34, -80.01)
(-108.42, -117.01)
(-20.06, -57.79)
(-19.03, -46.80)
(-12.52, -32.12)
(-6.42, -18.98)
(-733.47, -1398.06)
(-869.43, -1988.05)
(-1162.76, -2948.25)
(-1386.95, -3820.42)
(-1512.34, -4398.17)
(-1506.47, -4681.43)
(-1454.85, -4791.76)
(-1437.82, -4839.45)
(-1417.84, -4847.60)
(-1423.84, -4819.13)
(-1410.33, -4747.47)
(-1398.96, -4720.51)
(-1395.21, -4705.18)
(-1383.72, -4669.83)
(-1385.03, -4656.83)
(-1390.18, -4647.96)
(-1420.16, -4702.03)
(-1425.45, -4728.90)
(-1430.61, -4740.43)
(-1452.56, -4776.29)
(-1449.36, -4780.55)
(-1451.88, -4778.27)
(-1445.97, -4758.38)
(-1445.49, -4762.03)
(-1440.94, -4753.20)
(-1455.85, -4773.32)
(-1463.91, -4768.92)
(-1448.44, -4755.54)
(-1455.67, -4778.59)
(-1461.96, -4798.69)
(-1461.53, -4818.41)
(-1440.59, -4800.51)
(-1438.95, -4776.86)
(-1433.37, -4767.06)
(-1436.41, -4764.55)
(-1435.78, -4751.34)
(-1431.94, -4740.84)
(-1434.07, -4729.09)
(-1429.97, -4719.19)
(-1432.96, -4701.15)
(-1423.70, -4694.67)
(-1421.29, -4696.21)
(-1418.95, -4686.45)
(-1397.38, -4658.06)
(-1384.04, -4630.94)
(-1381.23, -4633.83)
(-1390.98, -4640.75)
(-1414.62, -4670.56)
(-1398.82, -4646.42)
(-1407.75, -4657.42)
(-1411.77, -4674.95)
(-1425.08, -4693.59)
(-1430.08, -4700.18)
(-1436.04, -4728.38)
(-1528.36, -4987.62)
(-1746.56, -5980.19)
(-1904.08, -6686.73)
(-2144.84, -7667.48)
(-2588.53, -8858.54)
(-2935.95, -9582.17)
